 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All;  8; 28; 75.0000;275.0000;   283;     0;     0;  7439;  7722;0.001253;0.000000;0.001253;0.036649;1.000000;0.036649;1.000000;1.000000;1.000000;0.004593;0.004593;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.001294;0.001294
 All;  8; 29; 75.0000;285.0000;    75;     0;     0;  7643;  7718;0.001253;0.000000;0.001253;0.009718;1.000000;0.009718;1.000000;1.000000;1.000000;0.001218;0.001218;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000343;0.000343
 All;  8; 30; 75.0000;295.0000;     1;     0;     0;  7721;  7722;0.001253;0.000000;0.001253;0.000130;1.000000;0.000130;1.000000;1.000000;1.000000;0.000016;0.000016;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000005;0.000005
 All;  8; 31; 75.0000;305.0000;    61;     0;     0;  7660;  7721;0.001253;0.000000;0.001253;0.007901;1.000000;0.007901;1.000000;1.000000;1.000000;0.000990;0.000990;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000279;0.000279
 All;  8; 32; 75.0000;315.0000;     0;     0;     0;  7720;  7720;0.001253;0.000000;0.001253;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000000;0.000000
 All;  8; 33; 75.0000;325.0000;     0;     0;     0;  7726;  7726;0.001253;0.000000;0.001253;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000000;0.000000
 All;  8; 34; 75.0000;335.0000;    22;     0;     0;  7702;  7724;0.001253;0.000000;0.001253;0.002848;1.000000;0.002848;1.000000;1.000000;1.000000;0.000357;0.000357;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000101;0.000101
 All;  8; 35; 75.0000;345.0000;    52;     0;     0;  7665;  7717;0.001253;0.000000;0.001253;0.006738;1.000000;0.006738;1.000000;1.000000;1.000000;0.000844;0.000844;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000238;0.000238
 All;  8; 36; 75.0000;355.0000;   266;     0;     0;  7455;  7721;0.001253;0.000000;0.001253;0.034451;1.000000;0.034451;1.000000;1.000000;1.000000;0.004317;0.004317;0.002412;0.003033;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.001217;0.001217
 All;  9;  1; 85.0000;  5.0000;   376;     0;     0;  2195;  2571;0.000422;0.000000;0.000422;0.146247;1.000000;0.146247;1.000000;1.000000;1.000000;0.006172;0.006172;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001794;0.001794
 All;  9;  2; 85.0000; 15.0000;   434;     0;     0;  2138;  2572;0.000422;0.000000;0.000422;0.168740;1.000000;0.168740;1.000000;1.000000;1.000000;0.007121;0.007121;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.002070;0.002070
 All;  9;  3; 85.0000; 25.0000;   321;     0;     0;  2253;  2574;0.000422;0.000000;0.000422;0.124709;1.000000;0.124709;1.000000;1.000000;1.000000;0.005263;0.005263;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001530;0.001530
 All;  9;  4; 85.0000; 35.0000;     6;     0;     0;  2564;  2570;0.000422;0.000000;0.000422;0.002335;1.000000;0.002335;1.000000;1.000000;1.000000;0.000099;0.000099;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000029;0.000029
 All;  9;  5; 85.0000; 45.0000;    12;     0;     0;  2562;  2574;0.000422;0.000000;0.000422;0.004662;1.000000;0.004662;1.000000;1.000000;1.000000;0.000197;0.000197;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000057;0.000057
 All;  9;  6; 85.0000; 55.0000;    63;     0;     0;  2510;  2573;0.000422;0.000000;0.000422;0.024485;1.000000;0.024485;1.000000;1.000000;1.000000;0.001033;0.001033;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000300;0.000300
 All;  9;  7; 85.0000; 65.0000;   121;     0;     0;  2452;  2573;0.000422;0.000000;0.000422;0.047027;1.000000;0.047027;1.000000;1.000000;1.000000;0.001985;0.001985;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000577;0.000577
 All;  9;  8; 85.0000; 75.0000;    95;     0;     0;  2477;  2572;0.000422;0.000000;0.000422;0.036936;1.000000;0.036936;1.000000;1.000000;1.000000;0.001559;0.001559;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000453;0.000453
 All;  9;  9; 85.0000; 85.0000;   271;     0;     0;  2300;  2571;0.000422;0.000000;0.000422;0.105406;1.000000;0.105406;1.000000;1.000000;1.000000;0.004448;0.004448;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001293;0.001293
 All;  9; 10; 85.0000; 95.0000;   721;     0;     0;  1850;  2571;0.000422;0.000000;0.000422;0.280436;1.000000;0.280436;1.000000;1.000000;1.000000;0.011835;0.011835;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.003439;0.003439
 All;  9; 11; 85.0000;105.0000;   777;     0;     0;  1795;  2572;0.000422;0.000000;0.000422;0.302100;1.000000;0.302100;1.000000;1.000000;1.000000;0.012749;0.012749;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.003705;0.003705
 All;  9; 12; 85.0000;115.0000;   694;     0;     0;  1880;  2574;0.000422;0.000000;0.000422;0.269619;1.000000;0.269619;1.000000;1.000000;1.000000;0.011378;0.011378;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.003307;0.003307
 All;  9; 13; 85.0000;125.0000;   383;     0;     0;  2187;  2570;0.000422;0.000000;0.000422;0.149027;1.000000;0.149027;1.000000;1.000000;1.000000;0.006289;0.006289;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001828;0.001828
 All;  9; 14; 85.0000;135.0000;    44;     0;     0;  2530;  2574;0.000422;0.000000;0.000422;0.017094;1.000000;0.017094;1.000000;1.000000;1.000000;0.000721;0.000721;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000210;0.000210
 All;  9; 15; 85.0000;145.0000;     0;     0;     0;  2573;  2573;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 16; 85.0000;155.0000;   173;     0;     0;  2400;  2573;0.000422;0.000000;0.000422;0.067237;1.000000;0.067237;1.000000;1.000000;1.000000;0.002837;0.002837;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000825;0.000825
 All;  9; 17; 85.0000;165.0000;   249;     0;     0;  2323;  2572;0.000422;0.000000;0.000422;0.096812;1.000000;0.096812;1.000000;1.000000;1.000000;0.004086;0.004086;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001187;0.001187
 All;  9; 18; 85.0000;175.0000;   882;     0;     0;  1689;  2571;0.000422;0.000000;0.000422;0.343057;1.000000;0.343057;1.000000;1.000000;1.000000;0.014477;0.014477;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.004207;0.004207
 All;  9; 19; 85.0000;185.0000;  1089;     0;     0;  1482;  2571;0.000422;0.000000;0.000422;0.423571;1.000000;0.423571;1.000000;1.000000;1.000000;0.017875;0.017875;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.005195;0.005195
 All;  9; 20; 85.0000;195.0000;  1182;     0;     0;  1390;  2572;0.000422;0.000000;0.000422;0.459565;1.000000;0.459565;1.000000;1.000000;1.000000;0.019394;0.019394;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.005636;0.005636
 All;  9; 21; 85.0000;205.0000;   349;     0;     0;  2225;  2574;0.000422;0.000000;0.000422;0.135587;1.000000;0.135587;1.000000;1.000000;1.000000;0.005722;0.005722;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001663;0.001663
 All;  9; 22; 85.0000;215.0000;   532;     0;     0;  2038;  2570;0.000422;0.000000;0.000422;0.207004;1.000000;0.207004;1.000000;1.000000;1.000000;0.008736;0.008736;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.002539;0.002539
 All;  9; 23; 85.0000;225.0000;   350;     0;     0;  2224;  2574;0.000422;0.000000;0.000422;0.135975;1.000000;0.135975;1.000000;1.000000;1.000000;0.005738;0.005738;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001668;0.001668
 All;  9; 24; 85.0000;235.0000;    77;     0;     0;  2497;  2574;0.000422;0.000000;0.000422;0.029915;1.000000;0.029915;1.000000;1.000000;1.000000;0.001262;0.001262;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000367;0.000367
 All;  9; 25; 85.0000;245.0000;    13;     0;     0;  2560;  2573;0.000422;0.000000;0.000422;0.005052;1.000000;0.005052;1.000000;1.000000;1.000000;0.000213;0.000213;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000062;0.000062
 All;  9; 26; 85.0000;255.0000;    65;     0;     0;  2507;  2572;0.000422;0.000000;0.000422;0.025272;1.000000;0.025272;1.000000;1.000000;1.000000;0.001067;0.001067;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000310;0.000310
 All;  9; 27; 85.0000;265.0000;    11;     0;     0;  2560;  2571;0.000422;0.000000;0.000422;0.004278;1.000000;0.004278;1.000000;1.000000;1.000000;0.000181;0.000181;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000052;0.000052
 All;  9; 28; 85.0000;275.0000;    82;     0;     0;  2489;  2571;0.000422;0.000000;0.000422;0.031894;1.000000;0.031894;1.000000;1.000000;1.000000;0.001346;0.001346;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000391;0.000391
 All;  9; 29; 85.0000;285.0000;     0;     0;     0;  2572;  2572;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 30; 85.0000;295.0000;     0;     0;     0;  2574;  2574;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 31; 85.0000;305.0000;     0;     0;     0;  2570;  2570;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 32; 85.0000;315.0000;     0;     0;     0;  2574;  2574;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 33; 85.0000;325.0000;     0;     0;     0;  2573;  2573;0.000422;0.000000;0.000422;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000000;0.000000
 All;  9; 34; 85.0000;335.0000;     2;     0;     0;  2571;  2573;0.000422;0.000000;0.000422;0.000777;1.000000;0.000777;1.000000;1.000000;1.000000;0.000033;0.000033;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000010;0.000010
 All;  9; 35; 85.0000;345.0000;    13;     0;     0;  2559;  2572;0.000422;0.000000;0.000422;0.005054;1.000000;0.005054;1.000000;1.000000;1.000000;0.000213;0.000213;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.000062;0.000062
 All;  9; 36; 85.0000;355.0000;   376;     0;     0;  2195;  2571;0.000422;0.000000;0.000422;0.146247;1.000000;0.146247;1.000000;1.000000;1.000000;0.006172;0.006172;0.000838;0.001075;0.000000;0.012265;0.012265;0.000000;0.012265;0.012265;0.000000;0.001794;0.001794
